corpus_id,translation,book,chapter,chapter_date,header,verse,text,text_raw
BOC,1833,Book of Commandments,18,"April 6, 1830","[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830.",2,"For thou also art under no condemnation, and thy heart is opened, and thy tongue loosed;","[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830. For thou also art under no condemnation, and thy heart is opened, and thy tongue loosed;"
BOC,1833,Book of Commandments,18,"April 6, 1830","[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830.",3,"And thy calling is to exhortation, and to strengthen the church continually.","[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830. And thy calling is to exhortation, and to strengthen the church continually."
BOC,1833,Book of Commandments,18,"April 6, 1830","[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830.",4,Wherefore thy duty is unto the church forever; and this because of thy family. Amen.,"[edit] A Revelation to Hyrum, given in Manchester, New-York, April 6, 1830. Wherefore thy duty is unto the church forever; and this because of thy family. Amen."
BOC,1833,Book of Commandments,19,"April 6, 1830","[edit] A Revelation to Samuel, given in Manchester, New-York, April 6, 1830.",1,"Behold I speak a few words unto you, Samuel:","[edit] A Revelation to Samuel, given in Manchester, New-York, April 6, 1830. Behold I speak a few words unto you, Samuel:"
BOC,1833,Book of Commandments,19,"April 6, 1830","[edit] A Revelation to Samuel, given in Manchester, New-York, April 6, 1830.",2,"For thou also art under no condemnation, and thy calling is to exhortation, and to strengthen the church.","[edit] A Revelation to Samuel, given in Manchester, New-York, April 6, 1830. For thou also art under no condemnation, and thy calling is to exhortation, and to strengthen the church."
BOC,1833,Book of Commandments,19,"April 6, 1830","[edit] A Revelation to Samuel, given in Manchester, New-York, April 6, 1830.",3,And thou art not as yet called to preach before the world. Amen.,"[edit] A Revelation to Samuel, given in Manchester, New-York, April 6, 1830. And thou art not as yet called to preach before the world. Amen."
BOC,1833,Book of Commandments,20,"April 6, 1830","[edit] A Revelation to Joseph, the father of Joseph, given in Manchester, New-York, April 6, 1830.",1,"Behold I speak a few words unto you, Joseph:","[edit] A Revelation to Joseph, the father of Joseph, given in Manchester, New-York, April 6, 1830. Behold I speak a few words unto you, Joseph:"
BOC,1833,Book of Commandments,20,"April 6, 1830","[edit] A Revelation to Joseph, the father of Joseph, given in Manchester, New-York, April 6, 1830.",2,"For thou also art under no condemnation, and thy calling is to exhortation, and to strengthen the church.","[edit] A Revelation to Joseph, the father of Joseph, given in Manchester, New-York, April 6, 1830. For thou also art under no condemnation, and thy calling is to exhortation, and to strengthen the church."
BOC,1833,Book of Commandments,20,"April 6, 1830","[edit] A Revelation to Joseph, the father of Joseph, given in Manchester, New-York, April 6, 1830.",3,And this is thy duty from henceforth and forever. Amen.,"[edit] A Revelation to Joseph, the father of Joseph, given in Manchester, New-York, April 6, 1830. And this is thy duty from henceforth and forever. Amen."
BOC,1833,Book of Commandments,21,"April 6, 1830","[edit] A Revelation to Joseph (K.,) given in Manchester, New-York, April 6, 1830.",1,"B[eh]old I manifest unto you by these words, that you must take up your cross, in the which you must pray vocally before the world, as well as in secret, and in your family, and among your friends, and in all places.","[edit] A Revelation to Joseph (K.,) given in Manchester, New-York, April 6, 1830. B[eh]old I manifest unto you by these words, that you must take up your cross, in the which you must pray vocally before the world, as well as in secret, and in your family, and among your friends, and in all places."
BOC,1833,Book of Commandments,21,"April 6, 1830","[edit] A Revelation to Joseph (K.,) given in Manchester, New-York, April 6, 1830.",2,"And behold it is your duty to unite with the true church, and give your language to exhortation continually, that you may receive the reward of the laborer. Amen.","[edit] A Revelation to Joseph (K.,) given in Manchester, New-York, April 6, 1830. And behold it is your duty to unite with the true church, and give your language to exhortation continually, that you may receive the reward of the laborer. Amen."
BOC,1833,Book of Commandments,22,"April 6, 1830","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830.",1,"Behold there shall be a record kept among you, and in it thou shalt be called a seer, a translator, a prophet, an apostle of Jesus Christ, an elder of the church through the will of God the Father, and the grace of our Lord Jesus Christ;","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830. Behold there shall be a record kept among you, and in it thou shalt be called a seer, a translator, a prophet, an apostle of Jesus Christ, an elder of the church through the will of God the Father, and the grace of our Lord Jesus Christ;"
BOC,1833,Book of Commandments,22,"April 6, 1830","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830.",2,"Being inspired of the Holy Ghost to lay the foundation thereof, and to build it up unto the most holy faith;","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830. Being inspired of the Holy Ghost to lay the foundation thereof, and to build it up unto the most holy faith;"
BOC,1833,Book of Commandments,22,"April 6, 1830","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830.",3,"Which church was organized and established, in the year of our Lord eighteen hundred and thirty, in the fourth month, and on the sixth day of the month, which is called April.","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830. Which church was organized and established, in the year of our Lord eighteen hundred and thirty, in the fourth month, and on the sixth day of the month, which is called April."
BOC,1833,Book of Commandments,22,"April 6, 1830","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830.",4,"Wherefore, meaning the church, thou shalt give heed unto all his words, and commandments, which he shall give unto you, he receiveth them, walking in all holiness before me:","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830. Wherefore, meaning the church, thou shalt give heed unto all his words, and commandments, which he shall give unto you, he receiveth them, walking in all holiness before me:"
BOC,1833,Book of Commandments,22,"April 6, 1830","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830.",5,"For his word ye shall receive, as if from mine own mouth, in all patience and faith;","[edit] A Revelation to Joseph, given in Manchester, New-York, April 6, 1830. For his word ye shall receive, as if from mine own mouth, in all patience and faith;"
