Source,Target,Weight,Type
Jeremiah_51,Jeremiah_10,12,undirected
Jeremiah_51,Jeremiah_25,18,undirected
Jeremiah_51,Jeremiah_31,5,undirected
Jeremiah_51,Jeremiah_46,30,undirected
Jeremiah_51,Jeremiah_48,5,undirected
Jeremiah_51,Jeremiah_49,14,undirected
Jeremiah_51,Jeremiah_50,60,undirected
Jeremiah_51,Jeremiah_9,1,undirected
Jeremiah_52,1 Kings_10,1,undirected
Jeremiah_52,1 Kings_4,5,undirected
Jeremiah_52,1 Kings_6,1,undirected
Jeremiah_52,2 Kings_11,1,undirected
Jeremiah_52,2 Kings_18,1,undirected
Jeremiah_52,2 Kings_23,11,undirected
Jeremiah_52,2 Kings_24,8,undirected
Jeremiah_52,2 Kings_25,60,undirected
Jeremiah_52,2 Samuel_8,1,undirected
Jeremiah_52,Ezekiel_19,3,undirected
Jeremiah_52,Jeremiah_39,42,undirected
Jeremiah_6,Amos_3,2,undirected
Jeremiah_6,Ezekiel_15,1,undirected
Jeremiah_6,Ezekiel_23,1,undirected
Jeremiah_6,Hosea_4,1,undirected
Jeremiah_6,Isaiah_52,6,undirected
Jeremiah_6,Jeremiah_10,1,undirected
Jeremiah_6,Jeremiah_14,3,undirected
Jeremiah_6,Jeremiah_15,2,undirected
Jeremiah_6,Jeremiah_16,2,undirected
Jeremiah_6,Jeremiah_18,4,undirected
Jeremiah_6,Jeremiah_31,5,undirected
Jeremiah_6,Jeremiah_4,24,undirected
Jeremiah_6,Jeremiah_49,4,undirected
Jeremiah_6,Jeremiah_50,14,undirected
Jeremiah_6,Jeremiah_8,55,undirected
Jeremiah_6,Jeremiah_9,5,undirected
Jeremiah_6,Proverbs_1,3,undirected
Jeremiah_6,Psalms_73,2,undirected
Jeremiah_7,Amos_4,1,undirected
Jeremiah_7,Amos_5,2,undirected
Jeremiah_7,Ezekiel_20,3,undirected
Jeremiah_7,Ezekiel_36,2,undirected
Jeremiah_7,Jeremiah_11,53,undirected
Jeremiah_7,Jeremiah_13,1,undirected
Jeremiah_7,Jeremiah_16,28,undirected
Jeremiah_7,Jeremiah_17,1,undirected
Jeremiah_7,Jeremiah_19,24,undirected
Jeremiah_7,Jeremiah_23,1,undirected
Jeremiah_7,Jeremiah_25,2,undirected
Jeremiah_7,Jeremiah_27,2,undirected
Jeremiah_7,Jeremiah_32,30,undirected
Jeremiah_7,Jeremiah_42,4,undirected
Jeremiah_7,Jeremiah_44,24,undirected
Jeremiah_8,Isaiah_16,2,undirected
Jeremiah_8,Jeremiah_10,2,undirected
Jeremiah_8,Jeremiah_14,7,undirected
Jeremiah_8,Jeremiah_2,4,undirected
Jeremiah_8,Jeremiah_23,2,undirected
Jeremiah_8,Jeremiah_25,1,undirected
Jeremiah_8,Jeremiah_4,9,undirected
Jeremiah_8,Jeremiah_49,6,undirected
Jeremiah_8,Jeremiah_5,3,undirected
Jeremiah_8,Jeremiah_50,5,undirected
Jeremiah_8,Jeremiah_6,55,undirected
Jeremiah_8,Psalms_14,1,undirected
Jeremiah_8,Psalms_53,2,undirected
Jeremiah_9,Amos_2,2,undirected
Jeremiah_9,Isaiah_56,6,undirected
Jeremiah_9,Isaiah_65,3,undirected
Jeremiah_9,Jeremiah_10,13,undirected
Jeremiah_9,Jeremiah_16,1,undirected
Jeremiah_9,Jeremiah_23,8,undirected
Jeremiah_9,Jeremiah_24,1,undirected
Jeremiah_9,Jeremiah_25,1,undirected
Jeremiah_9,Jeremiah_30,17,undirected
Jeremiah_9,Jeremiah_31,18,undirected
Jeremiah_9,Jeremiah_49,1,undirected
Jeremiah_9,Jeremiah_5,1,undirected
Jeremiah_9,Jeremiah_51,1,undirected
Jeremiah_9,Jeremiah_6,5,undirected
Job_1,1 Kings_18,5,undirected
Job_1,1 Samuel_21,2,undirected
Job_1,1 Samuel_22,1,undirected
Job_1,1 Samuel_25,8,undirected
Job_1,1 Samuel_30,1,undirected
Job_1,2 Samuel_18,2,undirected
Job_1,2 Samuel_24,7,undirected
Job_1,2 Samuel_3,5,undirected
Job_1,2 Samuel_4,1,undirected
Job_1,Ezekiel_23,1,undirected
Job_1,Job_2,42,undirected
Job_10,Job_13,1,undirected
Job_10,Job_14,1,undirected
Job_10,Job_16,5,undirected
Job_10,Job_17,2,undirected
Job_10,Job_3,8,undirected
Job_10,Job_30,3,undirected
Job_10,Job_7,38,undirected
Job_10,Psalms_139,13,undirected
Job_10,Psalms_38,2,undirected
Job_10,Psalms_40,6,undirected
Job_10,Psalms_50,1,undirected
Job_10,Psalms_51,2,undirected
Job_10,Psalms_7,2,undirected
Job_11,Job_13,2,undirected
Job_11,Job_15,10,undirected
Job_11,Job_22,31,undirected
Job_11,Job_35,1,undirected
Job_11,Job_5,3,undirected
Job_11,Job_6,3,undirected
Job_11,Job_9,10,undirected
Job_11,Proverbs_22,1,undirected
Job_11,Psalms_128,3,undirected
Job_11,Psalms_87,1,undirected
Job_12,Isaiah_29,2,undirected
Job_12,Isaiah_40,19,undirected
Job_12,Isaiah_42,2,undirected
Job_12,Isaiah_50,2,undirected
Job_12,Job_14,4,undirected
Job_12,Job_17,1,undirected
Job_12,Job_18,7,undirected
Job_12,Job_24,2,undirected
Job_12,Job_26,13,undirected
Job_12,Job_27,3,undirected
Job_12,Job_28,17,undirected
Job_12,Job_29,2,undirected
Job_12,Job_3,3,undirected
Job_12,Job_36,14,undirected
Job_12,Job_38,3,undirected
Job_12,Job_40,4,undirected
Job_12,Job_8,4,undirected
Job_12,Proverbs_10,1,undirected
Job_12,Proverbs_26,6,undirected
Job_12,Psalms_107,3,undirected
Job_12,Psalms_117,2,undirected
Job_12,Psalms_135,1,undirected
Job_12,Psalms_144,4,undirected
Job_12,Psalms_147,1,undirected
Job_12,Psalms_150,1,undirected
Job_12,Psalms_29,8,undirected
Job_12,Psalms_58,2,undirected
Job_13,Isaiah_50,7,undirected
Job_13,Job_10,1,undirected
Job_13,Job_11,2,undirected
Job_13,Job_16,14,undirected
Job_13,Job_19,9,undirected
Job_13,Job_27,1,undirected
Job_13,Job_31,6,undirected
Job_13,Job_32,7,undirected
Job_13,Job_33,30,undirected
Job_13,Job_6,4,undirected
Job_13,Job_9,25,undirected
Job_13,Psalms_39,5,undirected
Job_13,Psalms_40,3,undirected
Job_13,Psalms_50,3,undirected
Job_13,Psalms_62,1,undirected
Job_13,Psalms_69,1,undirected
Job_14,Isaiah_16,1,undirected
Job_14,Isaiah_22,1,undirected
Job_14,Jeremiah_31,1,undirected
Job_14,Job_10,1,undirected
Job_14,Job_12,4,undirected
Job_14,Job_20,6,undirected
Job_14,Job_24,2,undirected
Job_14,Job_36,2,undirected
Job_14,Job_40,6,undirected
Job_14,Job_41,3,undirected
Job_14,Job_5,13,undirected
Job_14,Job_7,52,undirected
Job_14,Job_9,1,undirected
Job_14,Proverbs_19,6,undirected
Job_14,Proverbs_22,1,undirected
Job_14,Proverbs_27,3,undirected
Job_14,Psalms_104,3,undirected
Job_14,Psalms_144,3,undirected
Job_15,Isaiah_44,1,undirected
Job_15,Job_11,10,undirected
Job_15,Job_20,12,undirected
Job_15,Job_21,14,undirected
Job_15,Job_22,16,undirected
Job_15,Job_3,2,undirected
Job_15,Job_33,3,undirected
Job_15,Job_34,4,undirected
Job_15,Job_36,1,undirected
Job_15,Job_4,9,undirected
Job_15,Job_8,12,undirected
Job_15,Job_9,36,undirected
Job_15,Proverbs_22,14,undirected
Job_15,Proverbs_26,6,undirected
Job_15,Proverbs_27,2,undirected
Job_16,Job_10,5,undirected
Job_16,Job_13,14,undirected
Job_16,Job_17,30,undirected
Job_16,Job_19,56,undirected
Job_16,Job_22,1,undirected
Job_16,Job_23,7,undirected
Job_16,Job_27,21,undirected
Job_16,Job_30,10,undirected
Job_16,Job_31,1,undirected
Job_16,Job_32,3,undirected
Job_16,Job_40,14,undirected
Job_16,Job_6,4,undirected
Job_16,Job_9,2,undirected
Job_16,Psalms_118,1,undirected
Job_16,Psalms_18,1,undirected
Job_16,Psalms_40,1,undirected
Job_16,Psalms_55,9,undirected
Job_16,Psalms_7,4,undirected
Job_17,Isaiah_29,3,undirected
Job_17,Isaiah_50,3,undirected
Job_17,Jeremiah_10,2,undirected
Job_17,Job_10,2,undirected
Job_17,Job_12,1,undirected
Job_17,Job_16,30,undirected
Job_17,Job_23,1,undirected
Job_17,Job_27,3,undirected
Job_17,Job_4,3,undirected
Job_17,Job_6,1,undirected
Job_17,Job_7,3,undirected
Job_17,Proverbs_17,2,undirected
Job_17,Proverbs_23,1,undirected
Job_17,Psalms_139,5,undirected
Job_17,Psalms_16,3,undirected
Job_17,Psalms_32,5,undirected
Job_17,Psalms_38,8,undirected
Job_17,Psalms_7,6,undirected
Job_18,Isaiah_32,5,undirected
Job_18,Isaiah_53,14,undirected
Job_18,Isaiah_9,3,undirected
Job_18,Jeremiah_10,3,undirected
Job_18,Job_12,7,undirected
Job_18,Job_20,15,undirected
Job_18,Job_27,2,undirected
Job_18,Job_28,2,undirected
Job_18,Job_29,4,undirected
Job_18,Job_3,1,undirected
Job_18,Job_41,1,undirected
Job_18,Job_8,16,undirected
Job_18,Psalms_112,3,undirected
Job_18,Psalms_117,6,undirected
Job_18,Psalms_150,5,undirected
Job_18,Psalms_29,2,undirected
Job_18,Psalms_37,4,undirected
Job_18,Psalms_73,3,undirected
Job_18,Psalms_91,14,undirected
Job_19,Isaiah_40,7,undirected
Job_19,Isaiah_44,1,undirected
Job_19,Isaiah_49,7,undirected
Job_19,Job_13,9,undirected
Job_19,Job_16,56,undirected
Job_19,Job_23,2,undirected
Job_19,Job_6,6,undirected
Job_19,Psalms_27,2,undirected
Job_19,Psalms_31,3,undirected
Job_19,Psalms_38,1,undirected
Job_19,Psalms_40,3,undirected
Job_2,1 Kings_19,1,undirected
Job_2,1 Samuel_1,3,undirected
Job_2,1 Samuel_16,3,undirected
Job_2,1 Samuel_17,7,undirected
Job_2,1 Samuel_2,7,undirected
Job_2,1 Samuel_22,1,undirected
Job_2,1 Samuel_28,2,undirected
Job_2,2 Samuel_20,2,undirected
Job_2,Ezekiel_27,2,undirected
Job_2,Ezekiel_3,11,undirected
Job_2,Job_1,42,undirected
Job_2,Job_40,1,undirected
Job_2,Job_42,3,undirected
Job_2,Psalms_117,3,undirected
Job_2,Psalms_41,2,undirected
Job_20,Amos_9,10,undirected
Job_20,Ezekiel_18,2,undirected
Job_20,Isaiah_28,3,undirected
Job_20,Isaiah_34,1,undirected
Job_20,Isaiah_53,8,undirected
Job_20,Isaiah_9,2,undirected
Job_20,Jeremiah_48,1,undirected
Job_20,Job_14,6,undirected
Job_20,Job_15,12,undirected
Job_20,Job_18,15,undirected
Job_20,Job_21,2,undirected
Job_20,Job_27,46,undirected
Job_20,Job_28,8,undirected
Job_20,Job_29,1,undirected
Job_20,Job_35,7,undirected
Job_20,Job_37,6,undirected
Job_20,Job_40,1,undirected
Job_20,Job_5,1,undirected
Job_20,Job_8,4,undirected
Job_20,Job_9,1,undirected
Job_20,Proverbs_14,4,undirected
Job_20,Psalms_10,3,undirected
Job_20,Psalms_22,2,undirected
Job_20,Psalms_37,15,undirected
Job_21,Ezekiel_12,3,undirected
Job_21,Ezekiel_33,2,undirected
Job_21,Hosea_7,3,undirected
Job_21,Isaiah_10,1,undirected
Job_21,Isaiah_28,3,undirected
Job_21,Isaiah_40,10,undirected
Job_21,Isaiah_59,1,undirected
Job_21,Job_15,14,undirected
Job_21,Job_20,2,undirected
Job_21,Job_22,18,undirected
Job_21,Job_23,7,undirected
Job_21,Job_24,5,undirected
Job_21,Job_27,3,undirected
Job_21,Job_30,1,undirected
Job_21,Job_36,8,undirected
Job_21,Job_6,12,undirected
Job_21,Psalms_118,1,undirected
Job_21,Psalms_49,1,undirected
Job_21,Psalms_58,1,undirected
Job_21,Psalms_62,2,undirected
Job_22,Ezekiel_27,4,undirected
Job_22,Ezekiel_4,1,undirected
Job_22,Isaiah_47,1,undirected
Job_22,Isaiah_57,1,undirected
Job_22,Isaiah_58,4,undirected
Job_22,Job_11,31,undirected
Job_22,Job_15,16,undirected
Job_22,Job_16,1,undirected
Job_22,Job_21,18,undirected
Job_22,Job_34,1,undirected
Job_22,Job_37,8,undirected
Job_22,Job_4,27,undirected
Job_22,Job_40,2,undirected
Job_22,Job_5,23,undirected
Job_22,Job_8,9,undirected
Job_22,Proverbs_2,1,undirected
Job_22,Proverbs_22,5,undirected
Job_22,Proverbs_24,1,undirected
Job_22,Proverbs_25,12,undirected
Job_22,Proverbs_3,3,undirected
Job_22,Proverbs_6,4,undirected
Job_22,Psalms_118,1,undirected
Job_22,Psalms_55,1,undirected
Job_22,Psalms_94,1,undirected
Job_23,Job_16,7,undirected
Job_23,Job_17,1,undirected
Job_23,Job_19,2,undirected
Job_23,Job_21,7,undirected
Job_23,Job_6,10,undirected
Job_23,Job_9,27,undirected
Job_23,Proverbs_22,1,undirected
Job_23,Proverbs_26,1,undirected
Job_23,Proverbs_27,1,undirected
Job_23,Psalms_117,2,undirected
Job_23,Psalms_91,1,undirected
Job_24,Ezekiel_27,3,undirected
Job_24,Hosea_4,3,undirected
Job_24,Isaiah_13,3,undirected
Job_24,Isaiah_3,8,undirected
Job_24,Isaiah_40,2,undirected
Job_24,Isaiah_49,8,undirected
Job_24,Isaiah_59,2,undirected
Job_24,Jeremiah_10,6,undirected
Job_24,Job_12,2,undirected
Job_24,Job_14,2,undirected
Job_24,Job_21,5,undirected
Job_24,Job_3,2,undirected
Job_24,Job_30,3,undirected
Job_24,Job_36,16,undirected
Job_24,Job_5,10,undirected
Job_24,Job_7,1,undirected
Job_24,Job_9,2,undirected
Job_24,Psalms_104,5,undirected
Job_24,Psalms_107,6,undirected
Job_24,Psalms_117,3,undirected
Job_24,Psalms_34,1,undirected
Job_24,Psalms_49,9,undirected
Job_24,Psalms_58,3,undirected
Job_24,Psalms_64,2,undirected
Job_24,Psalms_87,1,undirected
Job_25,Isaiah_35,3,undirected
Job_25,Proverbs_12,2,undirected
Job_25,Proverbs_14,2,undirected
Job_25,Proverbs_18,1,undirected
Job_25,Proverbs_19,5,undirected
Job_25,Proverbs_26,2,undirected
Job_25,Psalms_100,4,undirected
Job_25,Psalms_112,5,undirected
Job_25,Psalms_117,2,undirected
Job_25,Psalms_133,1,undirected
Job_25,Psalms_150,14,undirected
Job_25,Psalms_29,10,undirected
Job_25,Psalms_87,9,undirected
Job_26,Isaiah_40,8,undirected
Job_26,Job_12,13,undirected
Job_26,Job_39,2,undirected
Job_26,Job_41,1,undirected
Job_26,Psalms_10,4,undirected
Job_26,Psalms_104,1,undirected
Job_26,Psalms_117,2,undirected
Job_26,Psalms_150,18,undirected
Job_26,Psalms_19,3,undirected
Job_26,Psalms_65,2,undirected
Job_26,Psalms_8,6,undirected
Job_27,Ezekiel_18,4,undirected
Job_27,Isaiah_28,2,undirected
Job_27,Isaiah_40,4,undirected
Job_27,Isaiah_42,1,undirected
Job_27,Job_12,3,undirected
Job_27,Job_13,1,undirected
Job_27,Job_16,21,undirected
Job_27,Job_17,3,undirected
Job_27,Job_18,2,undirected
Job_27,Job_20,46,undirected
Job_27,Job_21,3,undirected
Job_27,Job_29,4,undirected
Job_27,Job_31,1,undirected
Job_27,Job_34,1,undirected
Job_27,Job_36,3,undirected
Job_27,Job_7,5,undirected
Job_27,Job_8,14,undirected
Job_27,Job_9,12,undirected
Job_27,Psalms_117,1,undirected
Job_28,Isaiah_16,1,undirected
Job_28,Isaiah_35,4,undirected
Job_28,Isaiah_40,5,undirected
Job_28,Isaiah_44,1,undirected
Job_28,Jeremiah_10,18,undirected
Job_28,Job_12,17,undirected
Job_28,Job_18,2,undirected
Job_28,Job_20,8,undirected
Job_28,Job_3,3,undirected
Job_28,Job_37,4,undirected
Job_28,Job_38,16,undirected
Job_28,Psalms_117,1,undirected
Job_28,Psalms_121,1,undirected
Job_28,Psalms_19,3,undirected
Job_28,Psalms_46,2,undirected
Job_28,Psalms_75,2,undirected
Job_29,2 Samuel_22,3,undirected
Job_29,Ezekiel_10,3,undirected
Job_29,Ezekiel_27,3,undirected
Job_29,Ezekiel_3,13,undirected
Job_29,Isaiah_3,3,undirected
Job_29,Isaiah_53,3,undirected
Job_29,Jeremiah_20,3,undirected
Job_29,Job_12,2,undirected
Job_29,Job_18,4,undirected
Job_29,Job_20,1,undirected
Job_29,Job_27,4,undirected
Job_29,Job_30,13,undirected
Job_29,Job_31,2,undirected
Job_29,Proverbs_8,1,undirected
Job_29,Psalms_117,1,undirected
Job_29,Psalms_150,2,undirected
Job_3,Isaiah_40,6,undirected
Job_3,Isaiah_50,2,undirected
Job_3,Isaiah_53,2,undirected
Job_3,Jeremiah_17,4,undirected
Job_3,Jeremiah_20,8,undirected
Job_3,Job_10,8,undirected
Job_3,Job_12,3,undirected
Job_3,Job_15,2,undirected
Job_3,Job_18,1,undirected
Job_3,Job_24,2,undirected
Job_3,Job_28,3,undirected
Job_3,Job_30,1,undirected
Job_3,Job_37,2,undirected
Job_3,Job_38,1,undirected
Job_3,Job_6,4,undirected
Job_3,Proverbs_30,3,undirected
Job_3,Psalms_19,1,undirected
Job_3,Psalms_49,2,undirected
Job_3,Psalms_69,5,undirected
Job_30,2 Samuel_22,4,undirected
Job_30,Ezekiel_27,6,undirected
Job_30,Hosea_13,2,undirected
Job_30,Isaiah_57,6,undirected
Job_30,Isaiah_58,1,undirected
Job_30,Job_10,3,undirected
Job_30,Job_16,10,undirected
Job_30,Job_21,1,undirected
Job_30,Job_24,3,undirected
Job_30,Job_29,13,undirected
Job_30,Job_3,1,undirected
Job_30,Job_38,3,undirected
Job_30,Job_5,1,undirected
Job_30,Job_6,11,undirected
Job_30,Job_7,1,undirected
Job_30,Psalms_102,42,undirected
Job_30,Psalms_107,6,undirected
Job_30,Psalms_18,23,undirected
Job_30,Psalms_22,15,undirected
Job_30,Psalms_35,12,undirected
Job_30,Psalms_55,7,undirected
Job_30,Psalms_73,4,undirected
Job_30,Psalms_88,2,undirected
Job_31,2 Samuel_22,4,undirected
Job_31,Hosea_7,2,undirected
Job_31,Isaiah_53,2,undirected
Job_31,Job_13,6,undirected
Job_31,Job_16,1,undirected
Job_31,Job_27,1,undirected
Job_31,Job_29,2,undirected
Job_31,Job_6,27,undirected
Job_31,Job_9,13,undirected
Job_31,Proverbs_22,2,undirected
Job_31,Psalms_131,1,undirected
Job_31,Psalms_18,5,undirected
Job_31,Psalms_69,2,undirected
Job_32,Job_13,7,undirected
Job_32,Job_16,3,undirected
Job_32,Job_33,20,undirected
Job_32,Job_34,6,undirected
Job_32,Job_42,2,undirected
Job_32,Job_7,3,undirected
Job_32,Job_9,19,undirected
Job_33,Isaiah_29,1,undirected
Job_33,Isaiah_44,1,undirected
Job_33,Job_13,30,undirected
Job_33,Job_15,3,undirected
Job_33,Job_32,20,undirected
Job_33,Job_34,21,undirected
Job_33,Job_36,26,undirected
Job_33,Job_40,2,undirected
Job_33,Job_9,1,undirected
Job_33,Proverbs_19,2,undirected
Job_33,Proverbs_22,2,undirected
Job_33,Proverbs_23,5,undirected
Job_33,Psalms_22,4,undirected
Job_33,Psalms_62,3,undirected
Job_33,Psalms_66,2,undirected
Job_34,Job_15,4,undirected
Job_34,Job_22,1,undirected
Job_34,Job_27,1,undirected
Job_34,Job_32,6,undirected
Job_34,Job_33,21,undirected
Job_34,Job_36,28,undirected
Job_34,Proverbs_19,8,undirected
Job_34,Proverbs_22,1,undirected
Job_34,Proverbs_23,4,undirected
Job_34,Proverbs_24,1,undirected
Job_35,Ezekiel_3,1,undirected
Job_35,Isaiah_53,2,undirected
Job_35,Jeremiah_10,1,undirected
Job_35,Job_11,1,undirected
Job_35,Job_20,7,undirected
Job_35,Job_36,1,undirected
Job_35,Job_5,6,undirected
Job_35,Job_8,6,undirected
Job_35,Job_9,10,undirected
Job_35,Proverbs_12,1,undirected
Job_35,Proverbs_26,2,undirected
Job_35,Psalms_117,1,undirected
Job_35,Psalms_130,1,undirected
Job_35,Psalms_139,2,undirected
Job_35,Psalms_19,2,undirected
Job_35,Psalms_37,1,undirected
Job_35,Psalms_5,8,undirected
Job_35,Psalms_52,8,undirected
Job_36,Isaiah_40,3,undirected
Job_36,Jeremiah_10,11,undirected
Job_36,Job_12,14,undirected
Job_36,Job_14,2,undirected
Job_36,Job_15,1,undirected
Job_36,Job_21,8,undirected
Job_36,Job_24,16,undirected
Job_36,Job_27,3,undirected
Job_36,Job_33,26,undirected
Job_36,Job_34,28,undirected
Job_36,Job_35,1,undirected
Job_36,Job_37,10,undirected
Job_36,Job_39,3,undirected
Job_36,Job_4,5,undirected
Job_36,Job_5,2,undirected
Job_36,Job_6,3,undirected
Job_36,Job_8,5,undirected
Job_36,Job_9,13,undirected
Job_36,Proverbs_22,1,undirected
Job_36,Psalms_135,3,undirected
Job_36,Psalms_78,1,undirected
Job_36,Psalms_90,3,undirected
Job_37,Ezekiel_27,3,undirected
Job_37,Hosea_6,4,undirected
Job_37,Isaiah_40,7,undirected
Job_37,Jeremiah_10,24,undirected
Job_37,Job_20,6,undirected
Job_37,Job_22,8,undirected
Job_37,Job_28,4,undirected
Job_37,Job_3,2,undirected
Job_37,Job_36,10,undirected
Job_37,Job_39,2,undirected
Job_37,Job_41,1,undirected
Job_37,Job_9,1,undirected
Job_37,Psalms_10,7,undirected
Job_37,Psalms_104,1,undirected
Job_37,Psalms_117,1,undirected
Job_37,Psalms_118,1,undirected
Job_37,Psalms_124,1,undirected
Job_37,Psalms_135,4,undirected
Job_37,Psalms_147,3,undirected
Job_37,Psalms_28,2,undirected
Job_37,Psalms_44,2,undirected
Job_37,Psalms_66,2,undirected
Job_37,Psalms_75,2,undirected
Job_38,Ezekiel_27,1,undirected
Job_38,Isaiah_40,2,undirected
Job_38,Isaiah_51,1,undirected
Job_38,Job_12,3,undirected
Job_38,Job_28,16,undirected
Job_38,Job_3,1,undirected
Job_38,Job_30,3,undirected
Job_38,Job_39,27,undirected
Job_38,Psalms_104,12,undirected
Job_38,Psalms_118,1,undirected
Job_38,Psalms_124,7,undirected
Job_38,Psalms_147,10,undirected
Job_38,Psalms_65,1,undirected
Job_38,Psalms_74,2,undirected
Job_38,Psalms_8,3,undirected
Job_39,Ezekiel_19,2,undirected
Job_39,Ezekiel_27,5,undirected
Job_39,Hosea_12,1,undirected
Job_39,Isaiah_33,6,undirected
Job_39,Isaiah_40,6,undirected
Job_39,Job_26,2,undirected
Job_39,Job_36,3,undirected
Job_39,Job_37,2,undirected
Job_39,Job_38,27,undirected
Job_39,Proverbs_9,1,undirected
Job_39,Psalms_104,11,undirected
Job_39,Psalms_117,6,undirected
Job_39,Psalms_147,8,undirected
Job_39,Psalms_150,4,undirected
Job_39,Psalms_29,3,undirected
Job_39,Psalms_93,1,undirected
Job_4,Isaiah_16,1,undirected
Job_4,Isaiah_29,1,undirected
Job_4,Job_15,9,undirected
Job_4,Job_17,3,undirected
Job_4,Job_22,27,undirected
Job_4,Job_36,5,undirected
Job_4,Job_8,4,undirected
Job_4,Proverbs_22,1,undirected
Job_4,Psalms_104,1,undirected
Job_4,Psalms_34,2,undirected
Job_4,Psalms_39,3,undirected
Job_4,Psalms_65,8,undirected
Job_4,Psalms_87,2,undirected
Job_40,Isaiah_25,2,undirected
Job_40,Isaiah_40,11,undirected
Job_40,Job_12,4,undirected
Job_40,Job_14,6,undirected
Job_40,Job_16,14,undirected
Job_40,Job_2,1,undirected
Job_40,Job_20,1,undirected
Job_40,Job_22,2,undirected
Job_40,Job_33,2,undirected
Job_40,Job_41,17,undirected
Job_40,Job_9,3,undirected
Job_40,Psalms_117,1,undirected
Job_40,Psalms_118,3,undirected
Job_40,Psalms_149,1,undirected
Job_40,Psalms_29,2,undirected
Job_41,Ezekiel_27,2,undirected
Job_41,Isaiah_28,4,undirected
Job_41,Isaiah_44,11,undirected
Job_41,Job_14,3,undirected
Job_41,Job_18,1,undirected
Job_41,Job_26,1,undirected
Job_41,Job_37,1,undirected
Job_41,Job_40,17,undirected
Job_41,Proverbs_18,2,undirected
Job_41,Proverbs_26,15,undirected
Job_41,Proverbs_6,1,undirected
Job_41,Psalms_104,7,undirected
Job_41,Psalms_117,3,undirected
Job_41,Psalms_147,1,undirected
Job_41,Psalms_29,2,undirected
Job_42,1 Kings_11,3,undirected
Job_42,1 Samuel_1,24,undirected
Job_42,1 Samuel_15,1,undirected
Job_42,1 Samuel_2,19,undirected
Job_42,2 Kings_5,3,undirected
Job_42,2 Samuel_19,5,undirected
Job_42,2 Samuel_6,1,undirected
Job_42,2 Samuel_7,1,undirected
Job_42,Job_2,3,undirected
Job_42,Job_32,2,undirected
Job_5,Ezekiel_27,2,undirected
Job_5,Ezekiel_4,2,undirected
Job_5,Isaiah_13,2,undirected
Job_5,Isaiah_16,2,undirected
Job_5,Isaiah_47,4,undirected
Job_5,Jeremiah_10,9,undirected
Job_5,Job_11,3,undirected
Job_5,Job_14,13,undirected
Job_5,Job_20,1,undirected
Job_5,Job_22,23,undirected
Job_5,Job_24,10,undirected
Job_5,Job_30,1,undirected
Job_5,Job_35,6,undirected
Job_5,Job_36,2,undirected
Job_5,Proverbs_2,5,undirected
Job_5,Proverbs_22,2,undirected
Job_5,Psalms_104,1,undirected
Job_5,Psalms_144,2,undirected
Job_5,Psalms_147,7,undirected
Job_5,Psalms_21,1,undirected
Job_5,Psalms_76,3,undirected
Job_5,Psalms_91,2,undirected
Job_6,Isaiah_28,2,undirected
Job_6,Isaiah_50,1,undirected
Job_6,Job_11,3,undirected
Job_6,Job_13,4,undirected
Job_6,Job_16,4,undirected
Job_6,Job_17,1,undirected
Job_6,Job_19,6,undirected
Job_6,Job_21,12,undirected
Job_6,Job_23,10,undirected
Job_6,Job_3,4,undirected
Job_6,Job_30,11,undirected
Job_6,Job_31,27,undirected
Job_6,Job_36,3,undirected
Job_6,Job_9,22,undirected
Job_6,Proverbs_19,1,undirected
Job_6,Proverbs_22,3,undirected
Job_6,Proverbs_8,1,undirected
Job_6,Psalms_118,4,undirected
Job_6,Psalms_129,2,undirected
Job_6,Psalms_35,1,undirected
Job_7,Hosea_6,9,undirected
Job_7,Job_10,38,undirected
Job_7,Job_14,52,undirected
Job_7,Job_17,3,undirected
Job_7,Job_24,1,undirected
Job_7,Job_27,5,undirected
Job_7,Job_30,1,undirected
Job_7,Job_32,3,undirected
Job_7,Proverbs_7,4,undirected
Job_7,Psalms_102,2,undirected
Job_7,Psalms_139,2,undirected
Job_7,Psalms_38,9,undirected
Job_7,Psalms_39,7,undirected
Job_7,Psalms_40,4,undirected
Job_7,Psalms_41,2,undirected
Job_7,Psalms_69,2,undirected
Job_7,Psalms_73,2,undirected
Job_8,Job_12,4,undirected
Job_8,Job_15,12,undirected
Job_8,Job_18,16,undirected
Job_8,Job_20,4,undirected
Job_8,Job_22,9,undirected
Job_8,Job_27,14,undirected
Job_8,Job_35,6,undirected
Job_8,Job_36,5,undirected
Job_8,Job_4,4,undirected
Job_8,Job_9,1,undirected
Job_8,Psalms_37,5,undirected
Job_8,Psalms_52,3,undirected
Job_8,Psalms_80,1,undirected
Job_9,Isaiah_42,2,undirected
Job_9,Job_11,10,undirected
Job_9,Job_13,25,undirected
Job_9,Job_14,1,undirected
Job_9,Job_15,36,undirected
Job_9,Job_16,2,undirected
Job_9,Job_20,1,undirected
Job_9,Job_23,27,undirected
Job_9,Job_24,2,undirected
Job_9,Job_27,12,undirected
Job_9,Job_31,13,undirected
Job_9,Job_32,19,undirected
Job_9,Job_33,1,undirected
Job_9,Job_35,10,undirected
Job_9,Job_36,13,undirected
Job_9,Job_37,1,undirected
Job_9,Job_40,3,undirected
Job_9,Job_6,22,undirected
Job_9,Job_8,1,undirected
Job_9,Psalms_118,1,undirected
